Account_ID,Account_Number,Name,Account_Type,Balance,Fixed_Deposit,Recurring_Deposit,Loan_Amount,Interest_Rate,Branch,City,Country,Email,Phone_Number,Transaction_Type,Withdrawal,Deposit,Transaction_Date,Account_Open_Date,Notes,Possible,negative,Total_Balance,Loan_Status,Customer_Tenure,Account_Category,Interest_Per_Year,Zero_Balance_Flag,inconsistent_date
ACC104648,1349199289,Divya,RD,1446791.0,38078,22762,949586.0,12,Hyderabad,New York,United States,divya@gmail.com,0.0,Credit,14462,162748,2018-02-12,2018-11-17,Check,False,False,1507631.0,1,-278 days,High Balance,113950.31999999999,0,False
ACC103996,2268031883,Kavi,FD,404364.0,89792,30738,1941676.0,8,Bangalore,Delhi,United Arab Emirites,kavi@gmail.com,8132700803.0,Debit,28654,136184,2018-02-13,2018-04-03,Check,False,False,524894.0,1,-49 days,High Balance,155334.08000000002,0,False
ACC100023,9187729753,John,Savings,4889003.0,86188,4748,9870.0,16,Bangalore,Dubai,United States,john@gmail.com,3786028087.0,Credit,115650,153196,2018-02-14,2015-05-14,Remove,False,False,4979939.0,1,1007 days,High Balance,1579.2,0,False
ACC103484,1526489125,Kumar,Current,3194434.0,61877,24148,1649396.0,14,Hyderabad,New York,United Arab Emirites,kumar@gmail.com,5681550741.0,Debit,67318,-42351,2018-02-16,2016-10-27,,False,True,3280459.0,1,477 days,High Balance,230915.44000000003,0,False
ACC101187,4036616747,Aisha,Savings,1831140.0,95964,29071,1114598.0,12,Chennai,Dubai,India,aisha@gmail.com,4291013543.0,Credit,83456,125384,2018-02-16,2020-09-24,Check,False,False,1956175.0,1,-951 days,High Balance,133751.76,0,False
AC-100476,6952019461,John,Unknown,4068308.0,76054,43020,0.0,12,Hyderabad,,India,john@gmail.com,9143837755.0,Debit,73183,16299,2018-02-17,2020-06-02,Check,False,False,4187382.0,0,-836 days,High Balance,0.0,0,False
ACC101840,3239286733,Priya,Current,162624.0,48401,25190,1093615.0,14,Delhi,,United Arab Emirites,priya@gmail.com,8404772377.0,Debit,148166,157061,2018-02-19,2022-12-18,,False,False,236215.0,1,-1763 days,Medium Balance,153106.1,0,False
ACC102752,8699648202,Fatima,FD,2417439.0,79689,31480,0.0,16,Bangalore,,United Arab Emirites,fatima@gmail.com,6095073771.0,Credit,-20752,-37687,2018-02-19,2024-10-05,Temp,False,True,2528608.0,0,-2420 days,High Balance,0.0,0,False
ACC101460,8562948850,Fatima,Current,4880323.0,27139,21718,13998.0,8,Hyderabad,,United States,fatima@gmail.com,8790740364.0,Credit,79944,-44214,2018-02-21,2017-09-04,Temp,False,True,4929180.0,1,170 days,High Balance,1119.84,0,False
ACC102297,4651195604,Arun,FD,1114574.0,66260,32955,496988.0,14,Hyderabad,,India,arun@gmail.com,9404442841.0,Debit,-2353,-40868,2018-02-23,2018-02-17,,False,True,1213789.0,1,6 days,High Balance,69578.32,0,False
ACC103521,1400102117,Arun,FD,4570800.0,39968,42171,884891.0,12,Delhi,,India,arun@gmail.com,1685987474.0,Credit,95814,80820,2018-02-23,2022-02-20,,False,False,4652939.0,1,-1458 days,High Balance,106186.92,0,False
ACC100329,5791061194,Fatima,FD,2417439.0,13894,45048,374903.0,8,Bangalore,Dubai,United Arab Emirites,fatima@gmail.com,6123950846.0,Debit,-42756,87444,2018-02-24,2015-07-12,Remove,False,True,2476381.0,1,958 days,High Balance,29992.24,0,False
ACC102063,3801900387,Robert,FD,2417439.0,61506,14199,611845.0,8,Bangalore,Chennai,India,robert@gmail.com,5852534424.0,Debit,185654,149033,2018-03-02,2017-04-18,Temp,False,False,2493144.0,1,318 days,High Balance,48947.6,0,False
ACC103853,3644030096,Aisha,Unknown,1197033.0,22417,25512,905433.0,12,Chennai,Dubai,United Arab Emirites,aisha@gmail.com,273707986.0,Debit,160673,121481,2018-03-08,2017-02-08,,False,False,1244962.0,1,393 days,High Balance,108651.95999999999,0,False
ACC102691,7091134936,Kavi,Current,745435.0,9316,1392,1354817.0,14,Bangalore,Delhi,United States,kavi@gmail.com,8958003105.0,Debit,138585,169915,2018-03-08,2015-04-17,Check,False,False,756143.0,1,1056 days,High Balance,189674.38,0,False
ACC103216,5905849024,John,FD,4188857.0,73207,36141,1846991.0,12,Delhi,,India,john@gmail.com,3803966693.0,Credit,-36853,30433,2018-03-11,2024-02-03,Temp,False,True,4298205.0,1,-2155 days,High Balance,221638.91999999998,0,False
ACC100602,4638513572,Arun,FD,217913.0,67770,39103,1718819.0,10,Delhi,Delhi,India,arun@gmail.com,7049001183.0,Debit,11340,29199,2018-03-14,2017-05-25,,False,False,324786.0,1,293 days,High Balance,171881.90000000002,0,False
ACC102685,9005600935,Mani,FD,3548257.0,92384,44903,591301.0,14,Bangalore,New York,United States,mani@gmail.com,1848150636.0,Debit,165232,163580,2018-03-14,2016-08-09,Remove,False,False,3685544.0,1,582 days,High Balance,82782.14000000001,0,False
ACC103235,8953864879,Priya,FD,3980850.0,67287,23271,56789.0,14,Delhi,Delhi,,priya@gmail.com,1924275212.0,Debit,9978,119660,2018-03-16,2018-01-17,,False,False,4071408.0,1,58 days,High Balance,7950.460000000001,0,False
ACC101275,8979601506,Fatima,FD,2417439.0,50203,32488,1151065.0,8,Hyderabad,New York,India,fatima@gmail.com,4663497105.0,Debit,77351,-27916,2018-03-17,2015-08-09,Temp,False,True,2500130.0,1,951 days,High Balance,92085.2,0,False
ACC100244,4592400483,Mani,Savings,1111140.0,61304,11962,1408767.0,8,Mumbai,Mumbai,United States,mani@gmail.com,6136219104.0,Credit,155291,-17366,2018-03-19,2022-10-18,Check,False,True,1184406.0,1,-1674 days,High Balance,112701.36,0,False
ACC101929,2705106435,Priya,Current,3598223.0,15639,25312,1160043.0,12,Delhi,Dubai,India,priya@gmail.com,5955362594.0,Debit,127903,-48031,2018-03-25,2016-08-29,,False,True,3639174.0,1,573 days,High Balance,139205.16,0,False
ACC104107,6709957911,Fatima,FD,1778708.0,84560,23687,365792.0,10,Hyderabad,Chennai,United States,fatima@gmail.com,2376461605.0,Debit,195703,159665,2018-03-28,2021-04-11,Remove,False,False,1886955.0,1,-1110 days,High Balance,36579.200000000004,0,False
ACC100377,4652086724,Fatima,Savings,908395.0,58830,4019,1165441.0,10,Mumbai,Mumbai,United States,fatima@gmail.com,8451990365.0,Debit,33551,79335,2018-03-30,2015-10-16,Temp,False,False,971244.0,1,896 days,High Balance,116544.1,0,False
ACC104646,6449716825,Fatima,Unknown,1579736.0,57844,33926,623658.0,12,Chennai,Delhi,,fatima@gmail.com,6807813772.0,Credit,129446,123188,2018-03-30,2015-10-22,Remove,False,False,1671506.0,1,890 days,High Balance,74838.95999999999,0,False
ACC100750,2427852094,Kavi,FD,2192027.0,55406,17332,258451.0,16,Delhi,New York,India,kavi@gmail.com,1772784456.0,Debit,112397,8616,2018-03-30,2016-03-02,Remove,False,False,2264765.0,1,758 days,High Balance,41352.16,0,False
ACC103530,1146221764,Kumar,FD,2417439.0,52799,12649,33719.0,14,Bangalore,Dubai,United States,kumar@gmail.com,374825531.0,Debit,197880,-28456,2018-04-01,2024-12-08,Temp,False,True,2482887.0,1,-2443 days,High Balance,4720.660000000001,0,False
ACC102583,8978159895,Fatima,Current,840635.0,67553,27725,786632.0,10,Bangalore,Dubai,United States,fatima@gmail.com,876161831.0,Debit,-46364,4881,2018-04-02,2018-08-20,,False,True,935913.0,1,-140 days,High Balance,78663.20000000001,0,False
ACC103581,9923142390,Robert,Savings,2417439.0,77830,40466,0.0,16,Delhi,Dubai,United Arab Emirites,robert@gmail.com,6407318252.0,Debit,54822,46321,2018-04-05,2021-12-20,Remove,False,False,2535735.0,0,-1355 days,High Balance,0.0,0,False
ACC104570,3173552591,Divya,FD,2417439.0,97309,22380,677297.0,14,Mumbai,Mumbai,United Arab Emirites,divya@gmail.com,2765714870.0,Debit,93805,-16648,2018-04-06,2024-10-05,,False,True,2537128.0,1,-2374 days,High Balance,94821.58000000002,0,False
ACC101302,9220512611,Divya,Savings,3820387.0,70671,48592,1872532.0,10,Chennai,,India,divya@gmail.com,4306326190.0,Credit,192867,-7379,2018-04-11,2022-02-28,Check,False,True,3939650.0,1,-1419 days,High Balance,187253.2,0,False
ACC101226,8354648868,Kavi,Current,3326379.0,12061,5705,573148.0,8,Mumbai,Chennai,United States,kavi@gmail.com,1783441483.0,Credit,-40496,135392,2018-04-12,2019-08-14,,False,True,3344145.0,1,-489 days,High Balance,45851.840000000004,0,False
ACC104499,5627720050,Divya,Savings,3755665.0,2465,39154,1234271.0,16,Delhi,Chennai,United Arab Emirites,divya@gmail.com,4970437919.0,Debit,-1856,189202,2018-04-16,2022-01-27,,False,True,3797284.0,1,-1382 days,High Balance,197483.36000000002,0,False
ACC100738,2714257610,Robert,FD,2417439.0,41596,4874,554288.0,8,Delhi,Delhi,United Arab Emirites,robert@gmail.com,7017649184.0,Debit,52592,178280,2018-04-18,2022-11-01,Temp,False,False,2463909.0,1,-1658 days,High Balance,44343.04,0,False
ACC101510,7770553171,Fatima,Current,1658851.0,22737,19460,684369.0,8,Hyderabad,Dubai,,fatima@gmail.com,5830149672.0,Credit,-1079,55439,2018-04-18,2020-03-02,,False,True,1701048.0,1,-684 days,High Balance,54749.520000000004,0,False
ACC104043,3118298597,Kumar,Savings,2482698.0,68711,48629,0.0,14,Mumbai,New York,India,kumar@gmail.com,7009579004.0,Debit,31324,165327,2018-04-24,2020-03-28,,False,False,2600038.0,0,-704 days,High Balance,0.0,0,False
ACC103749,3401629391,Mani,Savings,4362063.0,91762,48765,1342799.0,14,Chennai,Delhi,United States,mani@gmail.com,2972740160.0,Credit,-4027,133061,2018-04-24,2023-02-22,Remove,False,True,4502590.0,1,-1765 days,High Balance,187991.86000000002,0,False
ACC104154,1590318116,Kavi,Current,4592406.0,27229,14574,1797305.0,14,Delhi,New York,India,kavi@gmail.com,7972012126.0,Credit,95929,-10583,2018-04-25,2015-09-24,Temp,False,True,4634209.0,1,944 days,High Balance,251622.7,0,False
AC-102002,3797189397,Robert,RD,2417439.0,70818,19270,1306890.0,10,Hyderabad,Mumbai,India,robert@gmail.com,8228830085.0,Debit,-9104,156112,2018-04-29,2018-02-21,,False,True,2507527.0,1,67 days,High Balance,130689.0,0,False
ACC104292,7608562653,Robert,Savings,514960.0,28603,18321,976506.0,16,Chennai,Chennai,India,robert@gmail.com,9428904310.0,Credit,79029,32339,2018-05-04,2019-05-09,Temp,False,False,561884.0,1,-370 days,High Balance,156240.96,0,False
ACC104155,1722438143,Divya,Savings,1879371.0,70584,16321,536442.0,12,Mumbai,Mumbai,India,divya@gmail.com,2721779009.0,Credit,158820,137231,2018-05-04,2019-10-18,,False,False,1966276.0,1,-532 days,High Balance,64373.04,0,False
ACC101296,6984064792,Aisha,Current,4683803.0,36027,36251,1314216.0,16,Mumbai,Dubai,United Arab Emirites,aisha@gmail.com,2419296024.0,Debit,44381,138320,2018-05-04,2023-12-27,Remove,False,False,4756081.0,1,-2063 days,High Balance,210274.56,0,False
ACC100307,5146867889,Fatima,FD,1481618.0,75039,15493,691433.0,12,Chennai,Mumbai,United States,fatima@gmail.com,1845235606.0,Credit,25791,16983,2018-05-06,2022-10-31,Temp,False,False,1572150.0,1,-1639 days,High Balance,82971.95999999999,0,False
ACC101612,2827011818,Fatima,Unknown,3087196.0,66679,29213,0.0,10,Bangalore,Dubai,India,fatima@gmail.com,6193079980.0,Credit,178228,13968,2018-05-07,2022-07-31,,False,False,3183088.0,0,-1546 days,High Balance,0.0,0,False
ACC104120,4493491905,Kumar,Unknown,267693.0,5883,48803,331833.0,16,Bangalore,Chennai,India,kumar@gmail.com,2513473432.0,Debit,171861,165989,2018-05-09,2017-02-28,,False,False,322379.0,1,435 days,High Balance,53093.28,0,False
ACC103622,5162803246,Mani,FD,4303626.0,1733,39047,1620782.0,12,Bangalore,Chennai,United Arab Emirites,mani@gmail.com,8128603394.0,Credit,-3060,101435,2018-05-10,2016-10-07,Check,False,True,4344406.0,1,580 days,High Balance,194493.84,0,False
ACC100260,3350741615,Priya,Current,3444679.0,80908,25938,809745.0,8,Delhi,Delhi,India,priya@gmail.com,9911451469.0,Debit,-3100,28840,2018-05-12,2020-08-25,Check,False,True,3551525.0,1,-836 days,High Balance,64779.6,0,False
ACC100491,5149703033,Robert,FD,4505081.0,99865,33541,934177.0,12,Hyderabad,Chennai,India,robert@gmail.com,2452164827.0,Debit,13471,98228,2018-05-12,2018-04-10,Temp,False,False,4638487.0,1,32 days,High Balance,112101.23999999999,0,False
ACC100604,5598496789,Fatima,FD,3120663.0,66470,34754,490229.0,14,Chennai,New York,United States,fatima@gmail.com,2788913420.0,Debit,-921,-15889,2018-05-15,2018-03-23,Temp,False,True,3221887.0,1,53 days,High Balance,68632.06000000001,0,False
ACC104700,7603187263,Arun,Current,4393416.0,88988,7738,145175.0,8,Chennai,New York,,arun@gmail.com,7260321994.0,Credit,128310,146599,2018-05-17,2020-04-10,Temp,False,False,4490142.0,1,-694 days,High Balance,11614.0,0,False
ACC100353,2486524686,John,FD,2417439.0,12363,19613,207220.0,12,Delhi,Chennai,United States,john@gmail.com,9869166482.0,Debit,142070,50434,2018-05-17,2024-11-30,Temp,False,False,2449415.0,1,-2389 days,High Balance,24866.399999999998,0,False
ACC101542,1051899288,John,Savings,3932418.0,68524,7204,33386.0,12,Chennai,New York,United States,john@gmail.com,0.0,Credit,-18635,31353,2018-05-19,2015-04-13,Check,False,True,4008146.0,1,1132 days,High Balance,4006.3199999999997,0,False
ACC102486,7127568011,Kavi,Current,1736189.0,32498,40453,581354.0,14,Delhi,,United Arab Emirites,kavi@gmail.com,5890982923.0,Credit,81627,-23376,2018-05-20,2021-03-04,Remove,False,True,1809140.0,1,-1019 days,High Balance,81389.56000000001,0,False
ACC102190,5294847678,Divya,Current,1252617.0,17422,22951,1700862.0,14,Delhi,,United States,divya@gmail.com,6154756571.0,Debit,-6234,172683,2018-05-21,2015-05-06,,False,True,1292990.0,1,1111 days,High Balance,238120.68000000002,0,False
ACC100819,4901473322,Kavi,Current,2121466.0,2534,2226,866744.0,16,Delhi,New York,United States,kavi@gmail.com,6682659669.0,Credit,151157,162471,2018-05-23,2020-05-12,Check,False,False,2126226.0,1,-720 days,High Balance,138679.04,0,False
ACC104997,5875650079,Arun,Savings,4579182.0,85525,49965,325034.0,16,Bangalore,Mumbai,United States,arun@gmail.com,8212358188.0,Debit,57986,96335,2018-05-24,2021-12-14,Temp,False,False,4714672.0,1,-1300 days,High Balance,52005.44,0,False
ACC104083,5914034189,Mani,Savings,1118880.0,24483,6725,0.0,12,Mumbai,,United Arab Emirites,mani@gmail.com,6885879253.0,Debit,188332,-43180,2018-05-26,2015-01-31,Remove,False,True,1150088.0,0,1211 days,High Balance,0.0,0,False
ACC100919,9254058512,Mani,Current,2180306.0,92887,38750,639166.0,8,Mumbai,Dubai,United Arab Emirites,mani@gmail.com,9606728715.0,Credit,134876,107333,2018-05-27,2022-01-09,,False,False,2311943.0,1,-1323 days,High Balance,51133.28,0,False
ACC101729,1091754103,Kavi,FD,447611.0,81547,29755,632458.0,14,Chennai,New York,India,kavi@gmail.com,5210803583.0,Credit,127683,-27144,2018-05-29,2023-02-21,Remove,False,True,558913.0,1,-1729 days,High Balance,88544.12000000001,0,False
ACC100261,3786072068,Kavi,RD,203078.0,21672,5812,756887.0,14,Mumbai,Delhi,United Arab Emirites,kavi@gmail.com,7672345039.0,Credit,56749,168299,2018-05-29,2020-02-20,,False,False,230562.0,1,-632 days,High Balance,105964.18000000001,0,False
ACC104211,8121155293,John,Savings,3843422.0,86361,19060,1326144.0,8,Chennai,Delhi,United States,john@gmail.com,75890606.0,Credit,-39186,73793,2018-05-29,2020-01-22,Check,False,True,3948843.0,1,-603 days,High Balance,106091.52,0,False
ACC102212,4217597757,Divya,Current,3152066.0,62673,7487,520596.0,12,Chennai,Dubai,India,divya@gmail.com,4741517163.0,Debit,116154,156263,2018-05-30,2016-03-15,,False,False,3222226.0,1,806 days,High Balance,62471.52,0,False
ACC104160,2110288984,Robert,FD,2913119.0,35491,36039,1908421.0,12,Delhi,New York,India,robert@gmail.com,1975270167.0,Credit,-21978,160063,2018-06-02,2024-05-09,,False,True,2984649.0,1,-2168 days,High Balance,229010.52,0,False
ACC104553,3534919471,John,FD,3901555.0,65503,35842,0.0,16,Bangalore,Chennai,,john@gmail.com,3378740523.0,Credit,-7517,-31736,2018-06-02,2023-03-16,Check,False,True,4002900.0,0,-1748 days,High Balance,0.0,0,False
ACC102250,3754545998,John,Savings,3984904.0,87895,21126,42753.0,14,Chennai,New York,India,john@gmail.com,85617647.0,Credit,107747,-13716,2018-06-05,2020-11-20,Remove,False,True,4093925.0,1,-899 days,High Balance,5985.420000000001,0,False
ACC103830,4700122927,Mani,Current,2417439.0,18101,8668,0.0,8,Chennai,Delhi,United States,mani@gmail.com,645376052.0,Credit,128498,87963,2018-06-07,2018-04-25,Check,False,False,2444208.0,0,43 days,High Balance,0.0,0,False
ACC103518,6823356271,Kumar,Current,4409058.0,17682,11488,1102023.0,14,Bangalore,,United Arab Emirites,kumar@gmail.com,0.0,Credit,64454,151521,2018-06-08,2021-09-12,Temp,False,False,4438228.0,1,-1192 days,High Balance,154283.22,0,False
ACC102403,8501207353,Priya,FD,772431.0,49921,7136,1152031.0,8,Bangalore,Delhi,United Arab Emirites,priya@gmail.com,0.0,Debit,80725,-4917,2018-06-10,2015-03-14,Remove,False,True,829488.0,1,1184 days,High Balance,92162.48,0,False
ACC102741,6981117984,Kumar,Current,230570.0,87541,9586,1546719.0,10,Bangalore,Dubai,,kumar@gmail.com,7962363404.0,Credit,31170,86005,2018-06-11,2020-09-23,Remove,False,False,327697.0,1,-835 days,High Balance,154671.9,0,False
ACC104531,6594111636,Aisha,Current,2263936.0,88107,24422,1758561.0,16,Bangalore,New York,India,aisha@gmail.com,4489536765.0,Debit,192739,-2320,2018-06-13,2024-09-04,Temp,False,True,2376465.0,1,-2275 days,High Balance,281369.76,0,False
ACC101072,2668101084,Kumar,Savings,1308585.0,51938,31276,28182.0,14,Bangalore,Dubai,India,kumar@gmail.com,0.0,Credit,-10891,85246,2018-06-15,2018-03-18,,False,True,1391799.0,1,89 days,High Balance,3945.4800000000005,0,False
ACC102131,5152477965,Arun,FD,3520676.0,28115,22154,1033002.0,10,Bangalore,Dubai,United States,arun@gmail.com,0.0,Credit,143509,68288,2018-06-17,2023-09-02,Remove,False,False,3570945.0,1,-1903 days,High Balance,103300.20000000001,0,False
ACC101778,8127311298,Kumar,Savings,1604106.0,91942,48337,1763146.0,16,Bangalore,Mumbai,United Arab Emirites,kumar@gmail.com,8877889845.0,Debit,108359,56938,2018-06-18,2022-06-16,,False,False,1744385.0,1,-1459 days,High Balance,282103.36,0,False
ACC104629,5198906618,Robert,Current,3178126.0,70556,46448,684402.0,14,Mumbai,,United Arab Emirites,robert@gmail.com,1579587640.0,Credit,-8409,196319,2018-06-19,2022-10-03,Check,False,True,3295130.0,1,-1567 days,High Balance,95816.28000000001,0,False
ACC104640,1965581575,Robert,Savings,2010319.0,45498,16008,881552.0,10,Hyderabad,,United States,robert@gmail.com,5182938610.0,Credit,124695,42145,2018-06-19,2022-03-23,,False,False,2071825.0,1,-1373 days,High Balance,88155.20000000001,0,False
ACC102587,5074428301,Mani,Savings,2220143.0,8885,8372,1322675.0,16,Bangalore,Chennai,United States,mani@gmail.com,8196578519.0,Debit,14566,-5862,2018-06-21,2020-07-06,Remove,False,True,2237400.0,1,-746 days,High Balance,211628.0,0,False
ACC100771,2383810331,Kumar,Current,4407952.0,78538,46981,1028985.0,10,Bangalore,Mumbai,United States,kumar@gmail.com,5744007479.0,Credit,17986,157844,2018-06-21,2024-02-23,,False,False,4533471.0,1,-2073 days,High Balance,102898.5,0,False
ACC102814,8193264247,Robert,Savings,904553.0,50063,3365,1603912.0,12,Hyderabad,Chennai,India,robert@gmail.com,2774972238.0,Debit,179250,141478,2018-06-21,2016-09-29,Remove,False,False,957981.0,1,630 days,High Balance,192469.44,0,False
AC-100673,8976171696,Fatima,Unknown,4964236.0,72592,28950,403113.0,10,Hyderabad,Delhi,United Arab Emirites,fatima@gmail.com,4011995039.0,Debit,8915,118449,2018-06-22,2016-03-25,Check,False,False,5065778.0,1,819 days,High Balance,40311.3,0,False
ACC101342,5112387362,Priya,Savings,2654948.0,26048,47876,428161.0,10,Bangalore,Chennai,United States,priya@gmail.com,2402624612.0,Credit,126756,189038,2018-06-22,2017-07-28,Remove,False,False,2728872.0,1,329 days,High Balance,42816.100000000006,0,False
ACC104684,3052805551,Aisha,Savings,4866503.0,80051,38021,1595171.0,10,Chennai,Mumbai,United States,aisha@gmail.com,5815810731.0,Credit,-17473,80438,2018-06-25,2023-08-26,Temp,False,True,4984575.0,1,-1888 days,High Balance,159517.1,0,False
ACC103431,7256200246,Aisha,Current,2417439.0,38423,49050,974619.0,16,Bangalore,Mumbai,,aisha@gmail.com,1275879522.0,Credit,164031,-18785,2018-06-27,2022-02-01,Check,False,True,2504912.0,1,-1315 days,High Balance,155939.04,0,False
ACC103013,1084958310,Arun,FD,4797809.0,89325,24615,176448.0,12,Bangalore,Chennai,United States,arun@gmail.com,5351179460.0,Debit,134730,130102,2018-06-28,2016-01-29,Temp,False,False,4911749.0,1,881 days,High Balance,21173.76,0,False
ACC101888,5655807907,John,FD,3741730.0,69474,24316,283315.0,16,Hyderabad,New York,United States,john@gmail.com,195113757.0,Credit,-25475,-23487,2018-06-28,2015-06-16,Temp,False,True,3835520.0,1,1108 days,High Balance,45330.4,0,False
ACC100576,9295344222,Kumar,RD,4715979.0,5942,2693,1746863.0,12,Chennai,,,kumar@gmail.com,0.0,Credit,-40696,194255,2018-06-30,2023-11-15,Remove,False,True,4724614.0,1,-1964 days,High Balance,209623.56,0,False
